duong_di_1 = [[
-1719.0786,-29.2990,3.5453,114.8928,2502.72,VEHICLE,0,0
-1720.1995,-29.8653,3.5456,115.8890,2495.51,VEHICLE,0,0
-1721.2968,-30.4580,3.5474,117.1988,2472.78,VEHICLE,0,0
-1722.3660,-31.0792,3.5494,118.7866,2451.54,VEHICLE,0,0
-1723.4060,-31.7303,3.5490,120.5273,2430.46,VEHICLE,0,0
-1724.4138,-32.4120,3.5509,122.3918,2409.22,VEHICLE,0,0
-1725.3844,-33.1265,3.5538,124.4655,2386.58,VEHICLE,0,0
-1726.3224,-33.8710,3.5518,126.6427,2368.64,VEHICLE,0,0
-1727.2202,-34.6435,3.5511,128.8831,2348.13,VEHICLE,0,0
-1728.0769,-35.4500,3.5560,131.1116,2329.95,VEHICLE,0,0
-1728.8938,-36.2838,3.5556,133.4175,2312.60,VEHICLE,0,0
-1729.6654,-37.1462,3.5523,135.7308,2303.61,VEHICLE,0,0
-1730.3990,-38.0431,3.5476,138.0913,2298.53,VEHICLE,0,0
-1731.0902,-38.9690,3.5428,140.4914,2293.65,VEHICLE,0,0
-1731.7393,-39.9202,3.5405,142.9554,2289.80,VEHICLE,0,0
-1732.3467,-40.8997,3.5403,145.4637,2287.88,VEHICLE,0,0
-1732.9105,-41.9067,3.5409,147.9971,2286.85,VEHICLE,0,0
-1733.4279,-42.9364,3.5417,150.5428,2286.34,VEHICLE,0,0
-1733.8977,-43.9866,3.5423,153.0970,2286.19,VEHICLE,0,0
-1734.3196,-45.0555,3.5428,155.6588,2286.33,VEHICLE,0,0
-1734.6930,-46.1416,3.5431,158.2287,2286.70,VEHICLE,0,0
-1735.0192,-47.2491,3.5433,160.8201,2287.22,VEHICLE,0,0
-1735.2950,-48.3691,3.5434,163.4153,2287.85,VEHICLE,0,0
-1735.5200,-49.4985,3.5434,166.0101,2288.54,VEHICLE,0,0
-1735.6935,-50.6339,3.5434,168.5995,2289.23,VEHICLE,0,0
-1735.8159,-51.7781,3.5434,171.1947,2290.79,VEHICLE,0,0
-1735.8906,-52.9328,3.5434,173.7568,2299.29,VEHICLE,0,0
